utc_timestamp,unity_time,frame_count,eye_tracking_supported,eye_tracking_permission_granted,using_eye_tracking,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,hit_target,hit_distance,hit_point_x,hit_point_y,hit_point_z
2026-04-10T16:06:16.6329730Z,4.961723,260,1,1,0,-0.140481,2.118231,-9.570518,0.620912,-0.043572,-0.782669,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.7196850Z,5.048426,261,1,1,1,-0.139156,2.126015,-9.564313,0.642292,0.031770,-0.765801,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.7474180Z,5.076158,262,1,1,1,-0.140085,2.125777,-9.564180,0.640708,0.030223,-0.767190,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.7814730Z,5.110213,263,1,1,1,-0.142186,2.125127,-9.564890,0.636459,0.024434,-0.770924,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.7889830Z,5.117723,264,1,1,1,-0.143824,2.125002,-9.565598,0.629583,0.021527,-0.776635,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.8170910Z,5.145831,265,1,1,1,-0.144581,2.125385,-9.565978,0.624615,0.021983,-0.780623,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.8462950Z,5.175036,266,1,1,1,-0.145426,2.125677,-9.566302,0.620572,0.023627,-0.783793,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.8700090Z,5.198748,267,1,1,1,-0.145767,2.125924,-9.566501,0.619363,0.025298,-0.784697,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.8839470Z,5.212689,268,1,1,1,-0.146057,2.126271,-9.566768,0.618444,0.027961,-0.785331,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.8974180Z,5.226160,269,1,1,1,-0.146196,2.126559,-9.567003,0.617869,0.031643,-0.785644,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.9134400Z,5.242181,270,1,1,1,-0.146284,2.126944,-9.567213,0.617267,0.035521,-0.785951,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.9273620Z,5.256102,271,1,1,1,-0.146424,2.127392,-9.567319,0.617011,0.039676,-0.785954,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:06:16.9434370Z,5.272178,272,1,1,1,-0.146505,2.127811,-9.567410,0.616969,0.043618,-0.785778,,-1.000000,0.000000,0.000000,0.000000
