utc_timestamp,unity_time,frame_count,eye_tracking_supported,eye_tracking_permission_granted,using_eye_tracking,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,hit_target,hit_distance,hit_point_x,hit_point_y,hit_point_z
2026-04-10T16:00:48.3387510Z,5.574759,293,1,1,1,0.120635,2.212520,-9.965833,0.631220,0.137065,-0.763397,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.3527960Z,5.588805,294,1,1,1,0.120417,2.212129,-9.964205,0.630307,0.135060,-0.764508,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.3670140Z,5.603023,295,1,1,1,0.120311,2.211845,-9.962503,0.629997,0.132032,-0.765292,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.3805350Z,5.616544,296,1,1,1,0.120416,2.211775,-9.960804,0.630635,0.130009,-0.765112,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.3946740Z,5.630682,297,1,1,1,0.120619,2.211911,-9.959149,0.631615,0.130301,-0.764254,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4084460Z,5.644454,298,1,1,1,0.120803,2.212264,-9.957561,0.633318,0.132288,-0.762502,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4219920Z,5.658000,299,1,1,1,0.120932,2.212392,-9.955900,0.635258,0.134796,-0.760446,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4367540Z,5.672762,300,1,1,1,0.121049,2.212378,-9.954233,0.637779,0.136042,-0.758110,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4501850Z,5.686193,301,1,1,1,0.121146,2.212422,-9.952564,0.640629,0.136310,-0.755655,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4645300Z,5.700544,302,1,1,1,0.121310,2.212573,-9.950911,0.643616,0.136559,-0.753067,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4776930Z,5.713702,303,1,1,1,0.121474,2.212689,-9.949315,0.646691,0.136710,-0.750401,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.4918480Z,5.727856,304,1,1,1,0.121672,2.212680,-9.947763,0.649663,0.137117,-0.747755,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5058540Z,5.741863,305,1,1,1,0.121813,2.212681,-9.946184,0.653152,0.136747,-0.744777,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5193960Z,5.755404,306,1,1,1,0.121958,2.212531,-9.944648,0.656855,0.135451,-0.741751,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5335690Z,5.769577,307,1,1,1,0.122007,2.212250,-9.943215,0.661084,0.133305,-0.738375,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5478370Z,5.783845,308,1,1,1,0.122104,2.211916,-9.941782,0.664837,0.130621,-0.735479,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5611130Z,5.797121,309,1,1,1,0.122306,2.211738,-9.940573,0.669045,0.128134,-0.732094,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5757320Z,5.811752,310,1,1,1,0.122586,2.211666,-9.939355,0.672992,0.127340,-0.728606,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.5895350Z,5.825543,311,1,1,1,0.122858,2.211672,-9.938219,0.676714,0.127762,-0.725076,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6040290Z,5.840038,312,1,1,1,0.123068,2.211438,-9.937145,0.680538,0.128190,-0.721412,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6166030Z,5.852612,313,1,1,1,0.123204,2.211088,-9.936217,0.684255,0.127309,-0.718045,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6308910Z,5.866899,314,1,1,1,0.123219,2.210777,-9.935349,0.687493,0.126039,-0.715170,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6447010Z,5.880709,315,1,1,1,0.123176,2.210439,-9.934608,0.690289,0.124588,-0.712727,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6582600Z,5.894267,316,1,1,1,0.123181,2.210167,-9.933992,0.692154,0.123512,-0.711103,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6736440Z,5.909654,317,1,1,1,0.123144,2.209899,-9.933478,0.693716,0.122893,-0.709686,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.6864800Z,5.922499,318,1,1,1,0.123063,2.209522,-9.933092,0.694766,0.122191,-0.708780,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7005560Z,5.936564,319,1,1,1,0.123002,2.209170,-9.932768,0.695671,0.121062,-0.708087,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7139850Z,5.949993,320,1,1,1,0.122883,2.208819,-9.932522,0.696407,0.119563,-0.707617,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7274060Z,5.963413,321,1,1,1,0.122764,2.208476,-9.932333,0.697068,0.116740,-0.707438,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7411090Z,5.977116,322,1,1,1,0.122672,2.208462,-9.932384,0.697252,0.115280,-0.707496,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7551650Z,5.991173,323,1,1,1,0.122624,2.208601,-9.932491,0.696702,0.115639,-0.707979,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7698310Z,6.005838,324,1,1,1,0.122518,2.208218,-9.932169,0.695884,0.115818,-0.708754,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7828610Z,6.018868,325,1,1,1,0.122362,2.208254,-9.932440,0.695447,0.115893,-0.709170,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.7975860Z,6.033594,326,1,1,1,0.122211,2.208301,-9.932720,0.695075,0.116034,-0.709511,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8113340Z,6.047342,327,1,1,1,0.122082,2.208386,-9.932991,0.695100,0.115636,-0.709552,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8252090Z,6.061216,328,1,1,1,0.121880,2.208505,-9.933322,0.695598,0.115143,-0.709144,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8391140Z,6.075121,329,1,1,1,0.121421,2.208894,-9.933775,0.695775,0.115195,-0.708962,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8530570Z,6.089066,330,1,1,1,0.121134,2.209433,-9.934090,0.696491,0.116450,-0.708053,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8671750Z,6.103184,331,1,1,1,0.120943,2.210135,-9.934352,0.697720,0.119339,-0.706360,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8807100Z,6.116718,332,1,1,1,0.120662,2.210748,-9.934723,0.699580,0.123568,-0.703790,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.8947300Z,6.130738,333,1,1,1,0.120331,2.211507,-9.935152,0.701386,0.127450,-0.701295,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9088170Z,6.144825,334,1,1,1,0.119724,2.212218,-9.935993,0.702988,0.131503,-0.698938,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9222470Z,6.158255,335,1,1,1,0.119218,2.212936,-9.936701,0.703012,0.136358,-0.697984,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9369540Z,6.172962,336,1,1,1,0.118782,2.213700,-9.937411,0.703024,0.138931,-0.697464,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9502660Z,6.186275,337,1,1,1,0.118231,2.214696,-9.938225,0.703255,0.142851,-0.696438,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9641610Z,6.200169,338,1,1,1,0.117762,2.215943,-9.939122,0.703147,0.148257,-0.695417,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9778960Z,6.213904,339,1,1,1,0.117444,2.218179,-9.939983,0.702695,0.155067,-0.694388,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:48.9920660Z,6.228075,340,1,1,1,0.117188,2.219244,-9.940720,0.701926,0.165764,-0.692692,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0060900Z,6.242098,341,1,1,1,0.116831,2.220545,-9.941885,0.702330,0.176224,-0.689695,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0195850Z,6.255594,342,1,1,1,0.116736,2.222104,-9.942888,0.701387,0.187633,-0.687642,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0336540Z,6.269662,343,1,1,1,0.116445,2.224059,-9.943920,0.700355,0.198821,-0.685546,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0476990Z,6.283707,344,1,1,1,0.116097,2.226149,-9.944931,0.699010,0.210923,-0.683298,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0610770Z,6.297086,345,1,1,1,0.115572,2.228135,-9.945917,0.698080,0.221807,-0.680798,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0756830Z,6.311691,346,1,1,1,0.115078,2.229902,-9.946852,0.697261,0.231320,-0.678467,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.0892260Z,6.325234,347,1,1,1,0.114617,2.231757,-9.947718,0.696534,0.240421,-0.676046,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1040310Z,6.340038,348,1,1,1,0.114303,2.233725,-9.948637,0.695695,0.250329,-0.673308,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1166420Z,6.352651,349,1,1,1,0.114081,2.235858,-9.949527,0.694580,0.261582,-0.670175,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1308680Z,6.366878,350,1,1,1,0.113710,2.237992,-9.950249,0.692998,0.272089,-0.667624,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1448570Z,6.380865,351,1,1,1,0.113287,2.239861,-9.951030,0.691410,0.281969,-0.665166,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1586040Z,6.394614,352,1,1,1,0.112724,2.241444,-9.951719,0.690197,0.289449,-0.663210,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1728250Z,6.408834,353,1,1,1,0.112279,2.242762,-9.952387,0.689380,0.296435,-0.660971,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.1866710Z,6.422679,354,1,1,1,0.111856,2.244205,-9.953154,0.689050,0.304980,-0.657417,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2000920Z,6.436101,355,1,1,1,0.111658,2.245741,-9.953815,0.687942,0.315165,-0.653763,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2143060Z,6.450315,356,1,1,1,0.111604,2.247090,-9.954430,0.686266,0.326105,-0.650149,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2282230Z,6.464232,357,1,1,1,0.111516,2.248079,-9.955153,0.684723,0.336221,-0.646615,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2421990Z,6.478208,358,1,1,1,0.111502,2.248911,-9.955910,0.683092,0.345531,-0.643423,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2559740Z,6.491982,359,1,1,1,0.111299,2.249670,-9.956717,0.682696,0.352598,-0.640000,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2706610Z,6.506670,360,1,1,1,0.111133,2.250402,-9.957495,0.683690,0.356290,-0.636888,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2833680Z,6.519376,361,1,1,1,0.111190,2.250889,-9.958215,0.685619,0.357201,-0.634298,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.2972620Z,6.533269,362,1,1,1,0.111344,2.251065,-9.958925,0.688442,0.355035,-0.632454,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3146650Z,6.550674,363,1,1,1,0.111716,2.251277,-9.959866,0.691958,0.349478,-0.631712,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3282410Z,6.564249,364,1,1,1,0.112051,2.251632,-9.960701,0.694331,0.344416,-0.631888,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3422370Z,6.578246,365,1,1,1,0.112569,2.252243,-9.961616,0.696967,0.338826,-0.632009,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3571020Z,6.593122,366,1,1,1,0.113013,2.252671,-9.962308,0.699181,0.333230,-0.632538,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3719170Z,6.607925,367,1,1,1,0.113310,2.253075,-9.963151,0.702400,0.325945,-0.632767,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3856280Z,6.621636,368,1,1,1,0.113480,2.253304,-9.964003,0.705093,0.318652,-0.633486,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.3993980Z,6.635406,369,1,1,1,0.113511,2.253561,-9.964972,0.707586,0.312617,-0.633713,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4139770Z,6.649985,370,1,1,1,0.113447,2.253866,-9.965679,0.708903,0.308503,-0.634257,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4279060Z,6.663915,371,1,1,1,0.113174,2.254279,-9.966299,0.710733,0.305448,-0.633688,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4416760Z,6.677683,372,1,1,1,0.112897,2.254724,-9.966530,0.711875,0.303464,-0.633359,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4559510Z,6.691959,373,1,1,1,0.112472,2.255138,-9.966757,0.713565,0.301474,-0.632407,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4707320Z,6.706741,374,1,1,1,0.111891,2.255549,-9.966978,0.715130,0.299650,-0.631506,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4838420Z,6.719850,375,1,1,1,0.111275,2.255916,-9.967131,0.716451,0.298161,-0.630712,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.4974180Z,6.733427,376,1,1,1,0.110628,2.256095,-9.967241,0.717555,0.296484,-0.630248,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5117090Z,6.747718,377,1,1,1,0.109864,2.256011,-9.967272,0.718701,0.294625,-0.629814,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5260540Z,6.762061,378,1,1,1,0.109019,2.255820,-9.967254,0.719983,0.292411,-0.629381,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5402890Z,6.776311,379,1,1,1,0.108364,2.255588,-9.967316,0.720479,0.290940,-0.629495,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5539160Z,6.789961,380,1,1,1,0.107891,2.255833,-9.967428,0.719965,0.292063,-0.629563,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5672540Z,6.803262,381,1,1,1,0.107535,2.256347,-9.967518,0.718321,0.296788,-0.629231,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5802320Z,6.816241,382,1,1,1,0.107372,2.256867,-9.967627,0.716240,0.303078,-0.628605,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.5947410Z,6.830750,383,1,1,1,0.107252,2.257460,-9.967699,0.714387,0.308603,-0.628025,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6085700Z,6.844577,384,1,1,1,0.107084,2.258279,-9.967878,0.712737,0.313539,-0.627454,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6224160Z,6.858424,385,1,1,1,0.106996,2.258963,-9.967836,0.710767,0.317441,-0.627727,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6379750Z,6.873984,386,1,1,1,0.106963,2.259399,-9.967649,0.709255,0.319515,-0.628385,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6511780Z,6.887187,387,1,1,1,0.107008,2.259477,-9.967348,0.708252,0.319660,-0.629441,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6675960Z,6.903606,388,1,1,1,0.106912,2.259515,-9.967035,0.708560,0.316795,-0.630542,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6786940Z,6.914702,389,1,1,1,0.106816,2.259596,-9.966763,0.709569,0.312379,-0.631610,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.6923830Z,6.928391,390,1,1,1,0.106757,2.259806,-9.966570,0.710517,0.307696,-0.632842,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7062970Z,6.942305,391,1,1,1,0.106686,2.259945,-9.966349,0.710453,0.304693,-0.634365,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7204510Z,6.956460,392,1,1,1,0.106558,2.259843,-9.966137,0.709909,0.302443,-0.636049,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7345720Z,6.970580,393,1,1,1,0.106264,2.259581,-9.965860,0.709103,0.300139,-0.638036,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7488050Z,6.984813,394,1,1,1,0.105849,2.259116,-9.965629,0.708078,0.297809,-0.640262,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7636150Z,6.999623,395,1,1,1,0.105515,2.258429,-9.965368,0.705709,0.297038,-0.643229,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7760260Z,7.012034,396,1,1,1,0.105336,2.257728,-9.965278,0.702694,0.298405,-0.645892,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.7894010Z,7.025409,397,1,1,1,0.105355,2.257286,-9.965414,0.699424,0.303132,-0.647239,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8043450Z,7.040356,398,1,1,1,0.105523,2.257221,-9.965710,0.696019,0.310779,-0.647282,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8173410Z,7.053349,399,1,1,1,0.105648,2.257342,-9.965807,0.692487,0.318672,-0.647233,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8315540Z,7.067562,400,1,1,1,0.105485,2.257022,-9.965727,0.689706,0.322718,-0.648196,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8455070Z,7.081519,401,1,1,1,0.105543,2.257224,-9.965829,0.687653,0.323407,-0.650032,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8591240Z,7.095132,402,1,1,1,0.105501,2.257216,-9.965771,0.685903,0.319547,-0.653779,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8735140Z,7.109523,403,1,1,1,0.105401,2.256895,-9.965641,0.684997,0.312702,-0.658025,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.8872110Z,7.123219,404,1,1,1,0.105320,2.256355,-9.965557,0.683730,0.305323,-0.662791,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9013670Z,7.137381,405,1,1,1,0.105090,2.255717,-9.965603,0.682146,0.298786,-0.667386,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9154870Z,7.151495,406,1,1,1,0.105012,2.255513,-9.965733,0.679936,0.294137,-0.671693,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9292670Z,7.165276,407,1,1,1,0.104903,2.255100,-9.965762,0.678475,0.289264,-0.675276,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9428840Z,7.178892,408,1,1,1,0.104693,2.254525,-9.965790,0.677579,0.283990,-0.678408,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9572220Z,7.193230,409,1,1,1,0.104439,2.253700,-9.965784,0.676215,0.278323,-0.682107,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9717670Z,7.207775,410,1,1,1,0.104185,2.252793,-9.965858,0.674752,0.273089,-0.685662,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9849700Z,7.220979,411,1,1,1,0.103906,2.251983,-9.966146,0.673254,0.269128,-0.688693,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:49.9985410Z,7.234547,412,1,1,1,0.103860,2.251277,-9.966576,0.670970,0.267769,-0.691448,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:50.0128160Z,7.248824,413,1,1,1,0.103920,2.250973,-9.967113,0.668386,0.269391,-0.693317,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:50.0266570Z,7.262665,414,1,1,1,0.104068,2.251202,-9.967731,0.665905,0.274615,-0.693655,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:50.0404410Z,7.276450,415,1,1,1,0.104249,2.251459,-9.968111,0.663554,0.281737,-0.693052,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:50.0543540Z,7.290361,416,1,1,1,0.104354,2.251366,-9.968555,0.662520,0.285781,-0.692385,,-1.000000,0.000000,0.000000,0.000000
2026-04-10T16:00:50.0688020Z,7.304813,417,1,1,1,0.104327,2.251149,-9.968819,0.662136,0.285241,-0.692975,,-1.000000,0.000000,0.000000,0.000000
